20181128	-317398.454004	1013338051.296010	1013338051.296010	-0.000317	1000000000.000000	19077247.433162	0	2804816.000000	-317398.454004	0.000000	30775085.183750
20181129	382496.495841	1013720547.791851	1013720547.791851	0.000382	1000000000.000000	1401272.042745	0	67496.000000	382496.495841	0.000000	30271872.798750
20181130	1389038.043633	1015109585.835484	1015109585.835484	0.001389	1000000000.000000	0.000000	0	0.000000	1389038.043633	0.000000	31659351.399375
20181203	1706719.812146	1016816305.647631	1016816305.647631	0.001707	1000000000.000000	4940144.593153	0	734319.000000	1706719.812146	0.000000	28413073.317500
20181204	-241724.165362	1016574581.482268	1016574581.482268	-0.000242	1000000000.000000	0.000000	0	0.000000	-241724.165362	0.000000	28170316.803125
20181205	-1218922.455919	1015355659.026349	1015355659.026349	-0.001219	1000000000.000000	2242874.327943	0	393614.000000	-1218922.455919	0.000000	24718550.848124
20181206	-1675820.029925	1013679838.996424	1013679838.996424	-0.001676	1000000000.000000	0.000000	0	0.000000	-1675820.029925	0.000000	23034184.970625
20181207	-2063293.761218	1011616545.235206	1011616545.235206	-0.002063	1000000000.000000	1121030.585045	0	26180.000000	-2063293.761218	0.000000	19854514.191250
20181210	-612002.825003	1011004542.410203	1011004542.410203	-0.000612	1000000000.000000	0.000000	0	0.000000	-612002.825003	0.000000	19236332.790625
20181211	757642.399220	1011762184.809423	1011762184.809423	0.000758	1000000000.000000	0.000000	0	0.000000	757642.399220	0.000000	20010576.830000
20181212	1250986.078459	1013013170.887882	1013013170.887882	0.001251	1000000000.000000	0.000000	0	0.000000	1250986.078459	0.000000	21246157.114375
20181213	-939622.110688	1012073548.777194	1012073548.777194	-0.000940	1000000000.000000	22666112.829428	0	4133247.000000	-939622.110688	0.000000	22446376.660000
20181214	-943755.847901	1011129792.929293	1011129792.929293	-0.000944	1000000000.000000	0.000000	0	0.000000	-943755.847901	0.000000	21511987.333750
20181217	-75696.575152	1011054096.354142	1011054096.354142	-0.000076	1000000000.000000	0.000000	0	0.000000	-75696.575152	0.000000	21406485.700001
20181218	-428651.560562	1010625444.793580	1010625444.793580	-0.000429	1000000000.000000	0.000000	0	0.000000	-428651.560562	0.000000	20673685.516250
20181219	-352215.066155	1010273229.727424	1010273229.727424	-0.000352	1000000000.000000	0.000000	0	0.000000	-352215.066155	0.000000	20316984.535626
20181220	622616.341927	1010895846.069351	1010895846.069351	0.000623	1000000000.000000	0.000000	0	0.000000	622616.341927	0.000000	20940132.283125
20181221	-1427947.312540	1009467898.756811	1009467898.756811	-0.001428	1000000000.000000	14795195.627097	0	2661071.000000	-1427947.312540	0.000000	15932263.792499
20181224	1807607.457165	1011275506.213977	1011275506.213977	0.001808	1000000000.000000	20057008.270997	0	3228734.000000	1807607.457165	0.000000	17532424.115000
20181225	192357.457277	1011467863.671253	1011467863.671253	0.000192	1000000000.000000	18828999.037633	0	3330963.000000	192357.457277	0.000000	18699123.346875
20181226	-1200691.760389	1010267171.910865	1010267171.910865	-0.001201	1000000000.000000	0.000000	0	0.000000	-1200691.760389	0.000000	17459899.659375
20181227	647579.819689	1010914751.730554	1010914751.730554	0.000648	1000000000.000000	6637044.344926	0	896618.000000	647579.819689	0.000000	18221719.576875
20181228	-446895.951095	1010467855.779459	1010467855.779459	-0.000447	1000000000.000000	1121064.478015	0	168439.000000	-446895.951095	0.000000	18893040.525312
20190102	-1190869.935106	1009276985.844353	1009276985.844353	-0.001191	1000000000.000000	11663364.185542	0	2004940.000000	-1190869.935106	0.000000	21976986.479375
20190103	-2622918.500542	1006654067.343811	1006654067.343811	-0.002623	1000000000.000000	13760349.746984	0	1833813.000000	-2622918.500542	0.000000	17356774.067501
20190104	751135.350787	1007405202.694598	1007405202.694598	0.000751	1000000000.000000	840802.986379	0	282264.000000	751135.350787	0.000000	18953643.576875
20190107	484333.864887	1007889536.559485	1007889536.559485	0.000484	1000000000.000000	0.000000	0	0.000000	484333.864887	0.000000	19444912.112501
20190108	1052781.795857	1008942318.355341	1008942318.355341	0.001053	1000000000.000000	41750204.325768	0	6278915.000000	1052781.795857	0.000000	23746633.619375
20190109	629272.359225	1009571590.714566	1009571590.714566	0.000629	1000000000.000000	0.000000	0	0.000000	629272.359225	0.000000	24377243.480000
20190110	-247460.984751	1009324129.729814	1009324129.729814	-0.000247	1000000000.000000	0.000000	0	0.000000	-247460.984751	0.000000	24126972.632500
20190111	174867.352481	1009498997.082295	1009498997.082295	0.000175	1000000000.000000	0.000000	0	0.000000	174867.352481	0.000000	24301750.565625
20190114	82075.496336	1009581072.578631	1009581072.578631	0.000082	1000000000.000000	0.000000	0	0.000000	82075.496336	0.000000	24375348.861562
20190115	304986.076369	1009886058.655000	1009886058.655000	0.000305	1000000000.000000	43992509.915391	0	6972326.000000	304986.076369	0.000000	23467616.315000
20190116	399736.950563	1010285795.605563	1010285795.605563	0.000400	1000000000.000000	13904223.568364	0	2317547.000000	399736.950563	0.000000	21091981.585000
20190117	544597.885820	1010830393.491382	1010830393.491382	0.000545	1000000000.000000	1120915.958210	0	19240.000000	544597.885820	0.000000	20509529.093750
20190118	1732683.022064	1012563076.513447	1012563076.513447	0.001733	1000000000.000000	0.000000	0	0.000000	1732683.022064	0.000000	22246203.526562
20190121	183228.810062	1012746305.323509	1012746305.323509	0.000183	1000000000.000000	2866419.505968	0	227948.000000	183228.810062	0.000000	24162340.087499
20190122	-33663.965537	1012712641.357972	1012712641.357972	-0.000034	1000000000.000000	16776388.506541	0	2884011.000000	-33663.965537	0.000000	25371349.504999
20190123	2119410.200136	1014832051.558108	1014832051.558108	0.002119	1000000000.000000	0.000000	0	0.000000	2119410.200136	0.000000	27484552.198124
20190124	-251262.250715	1014580789.307393	1014580789.307393	-0.000251	1000000000.000000	560518.298981	0	14524.000000	-251262.250715	0.000000	26672478.431250
20190125	2315932.260548	1016896721.567941	1016896721.567941	0.002316	1000000000.000000	0.000000	0	0.000000	2315932.260548	0.000000	29001106.824688
20190128	-9672.042772	1016887049.525169	1016887049.525169	-0.000010	1000000000.000000	1121052.027519	0	35858.000000	-9672.042772	0.000000	27855832.706250
20190129	326777.607817	1017213827.132987	1017213827.132987	0.000327	1000000000.000000	1121008.257633	0	33555.000000	326777.607817	0.000000	27066604.987813
20190130	-135528.012764	1017078299.120223	1017078299.120223	-0.000136	1000000000.000000	5655791.673684	0	738765.000000	-135528.012764	0.000000	28073745.025937
20190131	-1181404.494840	1015896894.625383	1015896894.625383	-0.001181	1000000000.000000	2167939.157035	0	363789.000000	-1181404.494840	0.000000	29073208.219375
20190201	1662009.210941	1017558903.836325	1017558903.836325	0.001662	1000000000.000000	8413375.805551	0	1459718.000000	1662009.210941	0.000000	26814089.284999
20190211	1550259.528567	1019109163.364892	1019109163.364892	0.001550	1000000000.000000	9746965.021449	0	1330676.000000	1550259.528567	0.000000	25092205.370000
20190212	1620104.944870	1020729268.309761	1020729268.309761	0.001620	1000000000.000000	1011071.872112	0	101106.000000	1620104.944870	0.000000	27709446.865624
20190213	2311060.834620	1023040329.144381	1023040329.144381	0.002311	1000000000.000000	3372397.500313	0	507748.000000	2311060.834620	0.000000	31171587.687187
20190214	-420562.397028	1022619766.747353	1022619766.747353	-0.000421	1000000000.000000	0.000000	0	0.000000	-420562.397028	0.000000	30738856.915625
